antecedentes,consequências,confiança,lift,convicção
"Colisão Transversal,Condutor",Masculino,0.885203028217481,1.0629442602774617,1.4566233352291669
"Colisão Transversal,Múltipla",Condutor,0.932088285229202,1.0397116686372316,1.5242248100960547
"Colisão Transversal,Novembro",Condutor,0.8977777777777778,1.0014395054533136,1.012624440161254
"Colisão Transversal,Outubro",Condutor,0.889945652173913,0.9927030450668727,0.9405600286995719
"Colisão Transversal,Quarta-feira",Condutor,0.9090909090909091,1.0140589051619961,1.1386399260479876
"Colisão Transversal,Quinta-feira",Condutor,0.9028871391076115,1.0071388181451428,1.0659012575535218
"Colisão Transversal,Segunda-feira",Condutor,0.907651715039578,1.012453534863587,1.1208948882394496
"Colisão Transversal,Sem Vítimas",Condutor,0.98,1.093155499764632,5.1756360274908495
"Colisão Transversal,Setembro",Condutor,0.8826979472140762,0.9846184853347125,0.8824459426871906
"Colisão Transversal,Sexta-feira",Condutor,0.8760683760683761,0.97722343211124,0.8352405727123171
"Simples,Colisão Transversal",Condutor,0.8629430237774787,0.9625825636998698,0.7552532049281252
"Sábado,Colisão Transversal",Condutor,0.8578167115902965,0.9568643429234119,0.7280231151465808
"Colisão Transversal,Terça-feira",Condutor,0.9057377049180328,1.0103185239544317,1.0981349484415386
"adulto entre 35 e 53 anos,Colisão Transversal",Condutor,0.9255583126550868,1.032427714114062,1.3905208793858754
"jovem adulto entre 18 e 35 anos,Colisão Transversal",Condutor,0.8776781265570502,0.9790190521111818,0.846232302010113
"Colisão Transversal,pessoa de idade avançada entre 53 a 70 anos",Condutor,0.9208704253214639,1.0271985408273,1.3081420059483135
"Colisão Transversal,Desobediência Às Normas De Trânsito",Masculino,0.8226978998384492,0.9878886342453346,0.9431131823012854
"Colisão Transversal,Dezembro",Masculino,0.8300561797752809,0.996724394150178,0.9839483877139481
"Colisão Transversal,Domingo",Masculino,0.805108798486282,0.9667677910830909,0.8579963929274222
"Dupla,Colisão Transversal",Masculino,0.835379288637079,1.0031163379541594,1.0157649455384685
"Falta De Atenção,Colisão Transversal",Masculino,0.8213908264637497,0.9863191116645137,0.9362114196117899
"Colisão Transversal,Fevereiro",Masculino,0.8181818181818182,0.9824657618388465,0.9196877135163379
"Colisão Transversal,Janeiro",Masculino,0.831081081081081,0.9979550869128823,0.9899184116394032
"Julho,Colisão Transversal",Masculino,0.8166666666666667,0.9806463807984042,0.9120869886112439
"Colisão Transversal,Maio",Masculino,0.8351648351648352,1.0028588240503977,1.0144434173331727
"Março,Colisão Transversal",Masculino,0.8493723849372384,1.0199191288638512,1.1101280986384072
"Novembro,Colisão Transversal",Masculino,0.837037037037037,1.0051069481199062,1.0260978621876495
"Colisão Transversal,Outubro",Masculino,0.8029891304347827,0.9642225117322376,0.8487650873329465
"Colisão Transversal,Quarta-feira",Masculino,0.8318670576735093,0.9988988809138093,0.9945460157792957
"Colisão Transversal,Quinta-feira",Masculino,0.8355205599300087,1.0032859753200236,1.0166373854440753
"Colisão Transversal,Segunda-feira",Masculino,0.8390501319261214,1.0075242553246218,1.038931873092972
"Colisão Transversal,Sem Vítimas",Masculino,0.85875,1.0311796891966893,1.1838297197314083
"Colisão Transversal,Setembro",Masculino,0.8181818181818182,0.9824657618388465,0.9196877135163379
"Colisão Transversal,Sexta-feira",Masculino,0.816951566951567,0.9809884866350685,0.9135065792549972
"Simples,Colisão Transversal",Masculino,0.8254822790489008,0.9912320930969668,0.9581602773675701
"Sábado,Colisão Transversal",Masculino,0.8227762803234501,0.9879827528644464,0.9435302916406807
"Colisão Transversal,Terça-feira",Masculino,0.8360655737704918,1.0039404232998048,1.020017282263575
"adulto entre 35 e 53 anos,Colisão Transversal",Masculino,0.8511166253101736,1.022013597854416,1.1231337834760118
"jovem adulto entre 18 e 35 anos,Colisão Transversal",Masculino,0.8101644245142003,0.9728385437773133,0.8808462138044811
"Colisão Transversal,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.8714144411473789,1.0463870423101727,1.3004255641468778
"Colisão Traseira,Com Vítimas Feridas",Condutor,0.8386298763082778,0.9354621036258438,0.6414614935015196
"Colisão Traseira,Com Vítimas Feridas",Masculino,0.8121788772597525,0.9752574814845154,0.8902936233818459
"Não Guardar Distância De Segurança,Com Vítimas Feridas",Colisão Traseira,0.8046620046620047,1.7614636053136845,2.7807470960339233
"Dezembro,Colisão Traseira",Condutor,0.9504504504504505,1.060194017513961,2.0890749056417657
"Domingo,Colisão Traseira",Condutor,0.9122661122661123,1.0176007325230612,1.1798487816223233
"Dupla,Colisão Traseira",Condutor,0.9627402895340559,1.0739029003562728,2.7781407653295944
"Falta De Atenção,Colisão Traseira",Condutor,0.9558719490626104,1.0662415083556436,2.3457351582711987
"Feminino,Colisão Traseira",Condutor,0.8388364779874214,0.9356925605256565,0.6422838075091092
"Fevereiro,Colisão Traseira",Condutor,0.95406162464986,1.0642221552044637,2.2532951973344355
"Ingestão De Álcool E/Ou Substâncias Psicoativas,Colisão Traseira",Condutor,0.896137339055794,0.9996096538094734,0.9966307391779906
"Colisão Traseira,Janeiro",Condutor,0.9369966840360019,1.045186814709366,1.6429725795538637
"Julho,Colisão Traseira",Condutor,0.9550706033376124,1.0653476354102411,2.30389740880879
"Junho,Colisão Traseira",Condutor,0.9417067307692307,1.0504407060262817,1.7757233710813969
"Maio,Colisão Traseira",Condutor,0.9630216587427364,1.0742167578031436,2.7992797142971946
"Março,Colisão Traseira",Condutor,0.951851851851852,1.0617572314418384,2.1498795806500515
"Masculino,Colisão Traseira",Condutor,0.9764220765489533,1.0891644521133579,4.390239062601665
"Condutor,Colisão Traseira",Masculino,0.8522910802454893,1.0234238733422465,1.1320639822562575
Colisão Traseira,"Masculino,Condutor",0.8125109977124757,1.0369882602761789,1.154576516268116
"Múltipla,Colisão Traseira",Condutor,0.9788087056128293,1.091826652814454,4.884681353512982
"Novembro,Colisão Traseira",Condutor,0.9469429004547751,1.056281468974704,1.9509683235056001
"Condutor,Não Guardar Distância De Segurança",Colisão Traseira,0.8767536111399772,1.9192773709989241,4.407314228882941
"Colisão Traseira,Não Guardar Distância De Segurança",Condutor,0.9655527580682077,1.077040109995072,3.0049639606787344
Não Guardar Distância De Segurança,"Condutor,Colisão Traseira",0.8429413527824958,1.935602768546101,3.5942437018017483
"Outubro,Colisão Traseira",Condutor,0.956793336803748,1.067269283944052,2.3957582671831137
"Quarta-feira,Colisão Traseira",Condutor,0.9670122525918945,1.0786681247557295,3.1379141858101747
"Quinta-feira,Colisão Traseira",Condutor,0.9537242472266244,1.0638458225659877,2.2368673516073487
"Segunda-feira,Colisão Traseira",Condutor,0.9617010036978342,1.0727436135933206,2.7027528275972967
"Sem Vítimas,Colisão Traseira",Condutor,0.9910207391959216,1.1054487463600333,11.527977949231783
"Setembro,Colisão Traseira",Condutor,0.9619302949061662,1.0729993798641735,2.7190313214846316
"Sexta-feira,Colisão Traseira",Condutor,0.9569787338059155,1.0674760877731941,2.4060826123255805
"Simples,Colisão Traseira",Condutor,0.9218063342930747,1.0282425143370912,1.3237993079617107
"Sábado,Colisão Traseira",Condutor,0.9456486573924295,1.0548377864016067,1.9045108286874048
"Terça-feira,Colisão Traseira",Condutor,0.9635882158225753,1.0748487322804463,2.8428357161908817
"adulto entre 35 e 53 anos,Colisão Traseira",Condutor,0.9697078544061303,1.0816749736826758,3.4171472017077966
"jovem adulto entre 18 e 35 anos,Colisão Traseira",Condutor,0.9527620704654198,1.0627725482616444,2.191305198379649
"Colisão Traseira,pessoa de idade avançada entre 53 a 70 anos",Condutor,0.9666392092257001,1.0782520080134785,3.102825746851303
"Dezembro,Colisão Traseira",Masculino,0.8414414414414415,1.0103957194326636,1.0546005805817513
"Dezembro,Não Guardar Distância De Segurança",Colisão Traseira,0.8970893970893972,1.9637938843024187,5.27822739269225
"Domingo,Colisão Traseira",Masculino,0.8345114345114345,1.0020742261083952,1.0104380772073056
"Domingo,Não Guardar Distância De Segurança",Colisão Traseira,0.8990332975295381,1.9680492236347384,5.379848504412918
"Dupla,Colisão Traseira",Masculino,0.8262004588244601,0.9920944772573728,0.9621196165481879
"Dupla,Não Guardar Distância De Segurança",Colisão Traseira,0.8717717175365721,1.9083716438524942,4.236082343504376
"Falta De Atenção,Colisão Traseira",Masculino,0.8226918995401485,0.9878814291382175,0.9430812663289726
"Feminino,Não Guardar Distância De Segurança",Colisão Traseira,0.8684369342184671,1.901071560820841,4.128708616316419
"Fevereiro,Colisão Traseira",Masculino,0.8336134453781513,1.000995928402007,1.0049847374512784
"Fevereiro,Não Guardar Distância De Segurança",Colisão Traseira,0.8807106598984772,1.9279396383014262,4.553513019846812
"Ingestão De Álcool E/Ou Substâncias Psicoativas,Colisão Traseira",Masculino,0.8669527896995708,1.041029529235058,1.2568166407583967
"Colisão Traseira,Janeiro",Masculino,0.8318332543818097,0.9988582902089141,0.9943461015277798
"Não Guardar Distância De Segurança,Janeiro",Colisão Traseira,0.9143145161290323,2.0015009216792583,6.339295044411397
"Julho,Colisão Traseira",Masculino,0.82798459563543,0.994236853551079,0.9720986822648943
"Julho,Não Guardar Distância De Segurança",Colisão Traseira,0.8579465541490858,1.878107356482791,3.8238112425044206
"Junho,Colisão Traseira",Masculino,0.8323317307692307,0.9994568564112464,0.9973022843213982
"Junho,Não Guardar Distância De Segurança",Colisão Traseira,0.8476052249637155,1.8554694353617986,3.5643319342929476
"Maio,Colisão Traseira",Masculino,0.8304278922345485,0.9971707433067639,0.986105262920662
"Maio,Não Guardar Distância De Segurança",Colisão Traseira,0.8528252299605782,1.866896405652749,3.6907519076518516
"Março,Colisão Traseira",Masculino,0.8158730158730159,0.979693371681982,0.9081555791775748
"Março,Não Guardar Distância De Segurança",Colisão Traseira,0.876117496807152,1.9178848704961067,4.384683464424683
"Novembro,Colisão Traseira",Masculino,0.8362809499747347,1.0041990452122957,1.0213591386357082
"Masculino,Não Guardar Distância De Segurança",Colisão Traseira,0.8739224137931034,1.913079674255341,4.308343613033938
"Colisão Traseira,Não Guardar Distância De Segurança",Masculino,0.8353170061799038,1.0030415497098133,1.015380787251975
"Outubro,Colisão Traseira",Masculino,0.8261322228006246,0.9920125400208654,0.9617420237696701
"Quarta-feira,Colisão Traseira",Masculino,0.8272070373861138,0.9933031682248931,0.9677242949165302
"Quinta-feira,Colisão Traseira",Masculino,0.8263074484944533,0.9922229495422645,0.9627122548586747
"Segunda-feira,Colisão Traseira",Masculino,0.8272583201267829,0.9933647481033028,0.9680115883716583
"Sem Vítimas,Colisão Traseira",Masculino,0.8379677905225349,1.006224588981501,1.0319920246185204
"Setembro,Colisão Traseira",Masculino,0.8364611260053619,1.0044153990559788,1.0224844028065394
"Sexta-feira,Colisão Traseira",Masculino,0.8376924957223173,1.0058940173290691,1.0302416308859086
"Simples,Colisão Traseira",Masculino,0.875435672071526,1.051215702169911,1.3424063750263904
"Sábado,Colisão Traseira",Masculino,0.8521514073115496,1.0232561552722503,1.130994518591207
"Terça-feira,Colisão Traseira",Masculino,0.8195961602118503,0.9841640917077796,0.9268979424630044
"adulto entre 35 e 53 anos,Colisão Traseira",Masculino,0.8535680076628352,1.0249571969141191,1.1419358928548953
"jovem adulto entre 18 e 35 anos,Colisão Traseira",Masculino,0.8084384515006525,0.970766010076385,0.8729097735009748
"Colisão Traseira,pessoa de idade avançada entre 53 a 70 anos",Masculino,0.8830313014827018,1.0603364693029176,1.4295785969383277
"Múltipla,Não Guardar Distância De Segurança",Colisão Traseira,0.8406451612903225,1.8402333501728412,3.408654344477281
"Múltipla,Colisão Traseira",Sem Vítimas,0.8422107674684994,1.456577076104941,2.673108314998631
"Novembro,Não Guardar Distância De Segurança",Colisão Traseira,0.8903365906623237,1.9490115002876365,4.953206968138645
"Outubro,Não Guardar Distância De Segurança",Colisão Traseira,0.8580402010050252,1.8783123562560295,3.8263337024057544
"Quarta-feira,Não Guardar Distância De Segurança",Colisão Traseira,0.8743622448979591,1.914042496507665,4.323426209263706
"Quinta-feira,Não Guardar Distância De Segurança",Colisão Traseira,0.862930452397029,1.8890174719417983,3.9628464000959838
"Segunda-feira,Não Guardar Distância De Segurança",Colisão Traseira,0.8654524089306698,1.8945382180717925,4.037125889539886
"Sem Vítimas,Não Guardar Distância De Segurança",Colisão Traseira,0.8942307692307693,1.9575361401751512,5.13557259829516
"Setembro,Não Guardar Distância De Segurança",Colisão Traseira,0.8700787401574802,1.9046655933361134,4.180882820406952
"Sexta-feira,Não Guardar Distância De Segurança",Colisão Traseira,0.8849999999999999,1.9373293155023752,4.7233527241845055
"Simples,Não Guardar Distância De Segurança",Colisão Traseira,0.892539356605065,1.9538335150176511,5.05473954110739
"Sábado,Não Guardar Distância De Segurança",Colisão Traseira,0.8681972789115646,1.9005469379375892,4.121201434959439
"Terça-feira,Não Guardar Distância De Segurança",Colisão Traseira,0.8623242042931162,1.8876903507845348,3.945396215015732
"adulto entre 35 e 53 anos,Não Guardar Distância De Segurança",Colisão Traseira,0.8783635365183964,1.922801614650204,4.4656474525286605
"jovem adulto entre 18 e 35 anos,Não Guardar Distância De Segurança",Colisão Traseira,0.869539666993144,1.9034855230033798,4.163607057883816
"pessoa de idade avançada entre 53 a 70 anos,Não Guardar Distância De Segurança",Colisão Traseira,0.8689717925386716,1.9022424045534654,4.145562041986526
"Condutor,Com Vítimas Fatais",Masculino,0.9551752241238793,1.1469662774270042,3.730435783419985
"Falta De Atenção,Com Vítimas Fatais",Masculino,0.826923076923077,0.9929621909183214,0.9661365879363552
"adulto entre 35 e 53 anos,Com Vítimas Fatais",Masculino,0.8499234303215927,1.0205808194701647,1.1142042243528174
"Passageiro,Com Vítimas Fatais",Simples,0.836552748885587,2.003876860019475,3.5640419304982633
"Desobediência Às Normas De Trânsito,Com Vítimas Feridas",Condutor,0.8311742582532387,0.9271456241554249,0.6131335155339415
"Dupla,Com Vítimas Feridas",Condutor,0.8128321943811693,0.9066856976260506,0.5530476793675824
"Falta De Atenção,Com Vítimas Feridas",Condutor,0.805771615375944,0.8988098703086173,0.532943322111101
"Maio,Com Vítimas Feridas",Condutor,0.8093410108765196,0.9027914053313614,0.5429207457025642
"Masculino,Com Vítimas Feridas",Condutor,0.8820107203556021,0.9838519079674402,0.8773061490144615
"Condutor,Com Vítimas Feridas",Masculino,0.8984551871088028,1.0788573398544496,1.646720725077599
"Múltipla,Com Vítimas Feridas",Condutor,0.8559941520467836,0.9548313419145961,0.7188091457469532
"Não Guardar Distância De Segurança,Com Vítimas Feridas",Condutor,0.8531468531468531,0.9516552802289503,0.7048723351725639
"Outubro,Com Vítimas Feridas",Condutor,0.8077844311377245,0.9010550954310695,0.5385241224865871
"Quarta-feira,Com Vítimas Feridas",Condutor,0.820215053763441,0.9149210173584171,0.5757585532974279
"Segunda-feira,Com Vítimas Feridas",Condutor,0.8105808361080282,0.9041743867299029,0.5464743821213979
"Terça-feira,Com Vítimas Feridas",Condutor,0.8102517985611511,0.9038073569299052,0.5455267547459557
"adulto entre 35 e 53 anos,Com Vítimas Feridas",Condutor,0.8452188006482982,0.9428118167685238,0.6687680479501272
"pessoa de idade avançada entre 53 a 70 anos,Com Vítimas Feridas",Condutor,0.8124352331606217,0.9062429013592803,0.5518772117711241
"Desobediência Às Normas De Trânsito,Com Vítimas Feridas",Masculino,0.8044295862933556,0.9659521988641674,0.8550165883623139
"Dezembro,Com Vítimas Feridas",Masculino,0.805945945945946,0.9677730306257611,0.8616977817195369
"Dupla,Com Vítimas Feridas",Masculino,0.8092887876486966,0.9717870864837828,0.8768018715335831
"Dupla,Passageiro",Com Vítimas Feridas,0.8618705035971223,2.258235046335299,4.476547951582866
"Falta De Atenção,Passageiro",Com Vítimas Feridas,0.8080459770114942,2.1172063978541478,3.2213094810339116
"Fevereiro,Com Vítimas Feridas",Masculino,0.8027522935779816,0.9639381200508559,0.8477459684844042
"Ingestão De Álcool E/Ou Substâncias Psicoativas,Com Vítimas Feridas",Masculino,0.8534278959810876,1.0247889519994904,1.1408442897871296
"Julho,Com Vítimas Feridas",Masculino,0.801470588235294,0.9623990591869092,0.8422729228163089
"Maio,Com Vítimas Feridas",Masculino,0.8246960972488804,0.9902880526845101,0.9538632357173431
"Março,Com Vítimas Feridas",Masculino,0.8048933500627352,0.9665090824502746,0.8570489420315942
"Novembro,Com Vítimas Feridas",Masculino,0.815947242206235,0.9797825020309999,0.9085218277437084
