id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos
83434275,28/01/16,Quinta,18:52:00,RN,110,47,MOSSORO,Ingestão de álcool,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Cruzamento,Urbano,2,0,0,1,1,0,1,1
83434303,24/01/16,Domingo,00:20:00,RN,101,124,SAO JOSE DE MIPIBU,Outras,Saída de Pista,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,1,0,1,1
83434314,25/01/16,Segunda,23:20:00,RN,304,"289,7",MACAIBA,Dormindo,Colisão lateral,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,1,0,1,0,1,2
83434323,29/01/16,Sexta,06:55:00,RN,304,"45,6",MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,4,0,2,0,2,0,2,2
83434448,29/01/16,Sexta,10:00:00,RN,101,149,GOIANINHA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,6,0,3,0,3,0,3,3
83434536,23/01/16,Sábado,20:40:00,RN,304,"304,9",PARNAMIRIM,Ingestão de álcool,Colisão lateral,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Rural,3,0,0,0,2,1,0,2
83434548,24/01/16,Domingo,09:40:00,RN,304,"39,4",MOSSORO,Outras,Saída de Pista,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Urbano,1,0,0,0,1,0,0,1
83434557,29/01/16,Sexta,22:25:00,RN,304,"28,1",MOSSORO,Outras,Tombamento,Sem Vítimas,Plena noite,Decrescente,Chuva,Simples,Reta,Urbano,1,0,0,0,1,0,0,1
83434577,29/01/16,Sexta,22:10:00,RN,101,78,SAO GONCALO DO AMARANTE,Animais na Pista,Atropelamento de animal,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,1,1,0,0,0,0,0,1
83434801,30/01/16,Sábado,16:30:00,RN,226,"246,1",JUCURUTU,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Rural,1,0,0,1,0,0,1,1
83434856,30/01/16,Sábado,16:00:00,RN,101,83,SAO GONCALO DO AMARANTE,Velocidade incompatível,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,1
83435038,31/01/16,Domingo,15:20:00,RN,405,"167,5",RAFAEL FERNANDES,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Rural,1,0,0,1,0,0,1,1
83435049,27/01/16,Quarta,13:30:00,RN,304,"35,5",MOSSORO,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Curva,Urbano,2,0,1,0,1,0,1,2
83435072,31/01/16,Domingo,11:20:00,RN,101,"151,6",GOIANINHA,Outras,Capotamento,Ignorado,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Rural,1,0,0,0,0,1,0,1
83435078,31/01/16,Domingo,19:20:00,RN,101,"105,9",PARNAMIRIM,Outras,Atropelamento de pessoa,Com Vítimas Fatais,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,1,0,1,0,0,1,1
83435104,31/01/16,Domingo,09:30:00,RN,405,"161,4",RAFAEL FERNANDES,Outras,Colisão Transversal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Rural,2,1,0,0,0,1,0,2
83435185,26/01/16,Terça,20:00:00,RN,101,"85,7",NATAL,Outras,Colisão lateral,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,3,0,2,0,1,0,2,2
83435294,01/02/16,Segunda,18:56:00,RN,406,147,CEARA-MIRIM,Outras,Colisão Transversal,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Rural,2,0,0,0,2,0,0,2
83435373,28/01/16,Quinta,22:20:00,RN,101,"97,5",NATAL,Falta de atenção,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,3,0,2,0,1,0,2,2
83435432,01/02/16,Segunda,07:30:00,RN,226,1,NATAL,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83435591,02/02/16,Terça,09:20:00,RN,304,48,MOSSORO,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Rural,2,0,1,0,1,0,1,2
83435609,02/02/16,Terça,06:00:00,RN,405,"158,3",RAFAEL FERNANDES,Outras,Colisão com bicicleta,Com Vítimas Fatais,Amanhecer,Decrescente,Nublado,Simples,Reta,Rural,2,1,1,0,0,0,1,2
83435669,02/02/16,Terça,15:25:00,RN,101,"110,7",PARNAMIRIM,Falta de atenção,Colisão com bicicleta,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Dupla,Reta,Rural,2,1,0,0,1,0,0,2
83435684,02/02/16,Terça,16:30:00,RN,101,"111,4",PARNAMIRIM,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,2,0,0,0,2,1
83435718,02/02/16,Terça,15:00:00,RN,101,"104,5",PARNAMIRIM,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,3,0,0,1,2,0,1,2
83435811,01/02/16,Segunda,05:10:00,RN,304,"46,7",MOSSORO,Velocidade incompatível,Queda de motocicleta / bicicleta / veículo,Com Vítimas Fatais,Amanhecer,Crescente,Nublado,Dupla,Reta,Urbano,2,1,0,1,0,0,1,1
83435939,03/02/16,Quarta,15:50:00,RN,304,"299,7",MACAIBA,Defeito mecânico em veículo,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83435957,31/01/16,Domingo,04:30:00,RN,304,"52,2",MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,2,0,0,0,2,1
83435963,03/02/16,Quarta,15:05:00,RN,110,"46,9",MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Cruzamento,Urbano,2,0,1,1,0,0,2,2
83435997,03/02/16,Quarta,18:50:00,RN,427,"96,9",CAICO,Outras,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Curva,Urbano,3,0,2,0,1,0,2,2
83436034,03/02/16,Quarta,22:30:00,RN,406,163,CEARA-MIRIM,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,1,0,0,0,1,1
83436061,30/01/16,Sábado,15:40:00,RN,226,3,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83436071,04/02/16,Quinta,00:15:00,RN,405,"27,6",MOSSORO,Dormindo,Tombamento,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,1,0,0,0,1,1
83436177,02/02/16,Terça,17:00:00,RN,101,"80,6",NATAL,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Cruzamento,Urbano,3,0,1,0,2,0,1,2
83436314,04/02/16,Quinta,14:15:00,RN,226,160,CURRAIS NOVOS,Falta de atenção,Capotamento,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Rural,1,0,0,0,1,0,0,1
83436365,04/02/16,Quinta,20:45:00,RN,304,"106,5",ASSU,Defeito mecânico em veículo,Tombamento,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,3,0,1,0,2,0,1,1
83436461,12/01/16,Terça,14:30:00,RN,405,"4,6",MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,1,0,1,1
83436464,09/01/16,Sábado,08:55:00,RN,226,"337,9",PATU,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,0,0,1,1,0,2
83436542,05/02/16,Sexta,15:30:00,RN,101,99,NATAL,Outras,Colisão Transversal,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Cruzamento,Urbano,2,0,0,0,2,0,0,2
83436579,04/02/16,Quinta,19:15:00,RN,304,"38,2",MOSSORO,Outras,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,3,0,0,0,2,1,0,3
83436636,05/02/16,Sexta,17:35:00,RN,405,73,APODI,Outras,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Simples,Curva,Rural,2,0,0,0,2,0,0,2
83436722,30/01/16,Sábado,21:30:00,RN,101,"81,6",NATAL,Outras,Colisão com bicicleta,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,2,0,0,0,2,2
83436874,05/02/16,Sexta,14:10:00,RN,101,99,NATAL,Falta de atenção,Colisão Transversal,Sem Vítimas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83436983,06/02/16,Sábado,18:25:00,RN,101,"112,3",SAO JOSE DE MIPIBU,Animais na Pista,Atropelamento de animal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Rural,1,0,1,0,0,0,1,1
83437065,07/02/16,Domingo,01:00:00,RN,101,"82,9",SAO GONCALO DO AMARANTE,Ingestão de álcool,Capotamento,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Curva,Urbano,1,0,0,0,1,0,0,1
83437099,06/02/16,Sábado,22:00:00,RN,226,1,NATAL,Falta de atenção,Colisão frontal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,4,0,1,0,3,0,1,2
83437119,06/02/16,Sábado,20:55:00,RN,427,"27,3",ACARI,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,3,0,2,1,0,0,3,2
83437134,07/02/16,Domingo,04:10:00,RN,101,"123,8",SAO JOSE DE MIPIBU,Falta de atenção,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,0,1,1,1
83437228,04/02/16,Quinta,04:10:00,RN,101,168,CANGUARETAMA,Dormindo,Colisão traseira,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83437283,07/02/16,Domingo,18:05:00,RN,304,"28,8",MOSSORO,Defeito mecânico em veículo,Saída de Pista,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,1,0,1,0,1,1
83437340,07/02/16,Domingo,02:25:00,RN,101,"98,3",NATAL,Ingestão de álcool,Tombamento,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Múltipla,Reta,Urbano,1,0,1,0,0,0,1,1
83437350,07/02/16,Domingo,21:00:00,RN,101,"80,8",SAO GONCALO DO AMARANTE,Ingestão de álcool,Colisão Transversal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Cruzamento,Urbano,2,0,0,0,2,0,0,2
83437353,07/02/16,Domingo,20:00:00,RN,101,130,SAO JOSE DE MIPIBU,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Rural,1,0,0,1,0,0,1,1
83437631,09/02/16,Terça,00:45:00,RN,304,"24,9",MOSSORO,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83437643,04/02/16,Quinta,19:25:00,RN,304,"38,2",MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,1,0,0,1,0,0,1,1
83437715,05/02/16,Sexta,22:30:00,RN,101,"148,8",GOIANINHA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83437802,06/02/16,Sábado,06:40:00,RN,101,98,NATAL,Falta de atenção,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Cruzamento,Urbano,2,0,0,1,1,0,1,2
83437803,09/02/16,Terça,16:35:00,RN,304,"38,7",MOSSORO,Defeito na via,Saída de Pista,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Urbano,1,0,0,0,1,0,0,1
83437841,28/01/16,Quinta,08:10:00,RN,101,"17,5",RIO DO FOGO,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta,Rural,1,0,0,1,0,0,1,1
83437917,09/02/16,Terça,22:55:00,RN,304,24,MOSSORO,Ingestão de álcool,Saída de Pista,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Curva,Rural,1,0,0,0,1,0,0,1
83437956,06/02/16,Sábado,20:15:00,RN,226,12,MACAIBA,Ingestão de álcool,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,0,2,0,0,2
83437961,06/02/16,Sábado,14:30:00,RN,304,295,MACAIBA,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,1,0,1,0,1,2
83438208,10/02/16,Quarta,10:40:00,RN,226,44,BOM JESUS,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Simples,Reta,Rural,3,0,0,0,3,0,0,3
83438232,10/02/16,Quarta,21:00:00,RN,304,"293,7",MACAIBA,Ingestão de álcool,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,1,0,0,0,1,1
83438289,07/02/16,Domingo,21:30:00,RN,226,173,CURRAIS NOVOS,Animais na Pista,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Urbano,3,0,2,0,1,0,2,2
83438374,05/02/16,Sexta,20:30:00,RN,101,"101,5",PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,0,1,1,2
83438495,11/02/16,Quinta,20:30:00,RN,304,34,MOSSORO,Defeito mecânico em veículo,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,0,2,0,0,2,1
83438584,09/02/16,Terça,05:45:00,RN,101,"102,8",PARNAMIRIM,Não guardar distância de segurança,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Múltipla,Reta,Urbano,3,0,2,0,1,0,2,2
83438641,15/01/16,Sexta,20:00:00,RN,304,36,MOSSORO,Outras,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,1,0,1,0,0,0,1,1
83438646,12/02/16,Sexta,09:05:00,RN,101,"130,1",SAO JOSE DE MIPIBU,Falta de atenção,Colisão Transversal,Com Vítimas Fatais,Pleno dia,Crescente,Ceu Claro,Múltipla,Reta,Rural,3,1,0,1,1,0,1,2
83438688,09/02/16,Terça,17:50:00,RN,226,"111,2",SANTA CRUZ,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Curva,Urbano,2,0,0,1,1,0,1,2
83438715,12/02/16,Sexta,09:30:00,RN,226,396,PAU DOS FERROS,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,1,0,0,1,1,2
83438736,08/02/16,Segunda,20:20:00,RN,304,"102,3",ASSU,Ingestão de álcool,Colisão frontal,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Simples,Reta,Rural,4,0,3,0,1,0,3,2
83438810,13/02/16,Sábado,02:20:00,RN,101,83,NATAL,Não guardar distância de segurança,Colisão lateral,Com Vítimas Feridas,Plena noite,Decrescente,Vento,Dupla,Reta,Urbano,3,0,2,0,1,0,2,2
83438984,01/02/16,Segunda,13:20:00,RN,101,82,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Reta,Urbano,5,0,0,0,5,0,0,5
83439019,13/02/16,Sábado,23:00:00,RN,304,46,MOSSORO,Ingestão de álcool,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Anoitecer,Decrescente,Ceu Claro,Simples,Reta,Urbano,1,0,1,0,0,0,1,1
83439074,14/02/16,Domingo,00:30:00,RN,101,95,NATAL,Outras,Capotamento,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Múltipla,Curva,Urbano,1,0,1,0,0,0,1,1
83439075,14/02/16,Domingo,03:00:00,RN,304,304,MACAIBA,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83439103,10/02/16,Quarta,10:15:00,RN,226,"49,1",BOM JESUS,Não guardar distância de segurança,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,5,0,0,0,4,1,0,5
83439436,15/02/16,Segunda,08:00:00,RN,101,95,NATAL,Falta de atenção,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Múltipla,Reta,Urbano,3,0,0,0,3,0,0,3
83439443,15/02/16,Segunda,13:20:00,RN,110,"49,9",MOSSORO,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,3,0,0,2,1,0,2,2
83439450,15/02/16,Segunda,09:30:00,RN,101,"97,6",NATAL,Outras,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83439471,15/02/16,Segunda,14:40:00,RN,226,"127,6",LAJES PINTADAS,Defeito na via,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,1,0,0,0,1,1
83439537,15/02/16,Segunda,14:20:00,RN,226,"174,7",CURRAIS NOVOS,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,0,1,1,2
83439567,15/02/16,Segunda,13:40:00,RN,110,"49,8",MOSSORO,Outras,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2,0,0,1,1,0,1,2
83439619,05/02/16,Sexta,08:30:00,RN,101,105,PARNAMIRIM,Outras,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,1,1,0,2
83439699,16/02/16,Terça,12:20:00,RN,226,"175,5",CURRAIS NOVOS,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Urbano,2,0,1,0,0,1,1,2
83439718,05/02/16,Sexta,08:40:00,RN,101,100,NATAL,Falta de atenção,Colisão lateral,Sem Vítimas,Pleno dia,Decrescente,Ceu Claro,Dupla,Cruzamento,Rural,2,0,0,0,2,0,0,2
83439723,13/02/16,Sábado,02:50:00,RN,101,"96,7",NATAL,Outras,Colisão traseira,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Múltipla,Reta,Urbano,2,0,0,1,1,0,1,2
83439963,13/02/16,Sábado,22:00:00,RN,101,99,NATAL,Ingestão de álcool,Colisão traseira,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83440056,17/02/16,Quarta,10:15:00,RN,427,"99,4",CAICO,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83440059,14/02/16,Domingo,06:40:00,RN,226,98,SANTA CRUZ,Outras,Colisão com objeto fixo,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,1,0,0,0,1,1
83440106,17/02/16,Quarta,23:00:00,RN,406,166,SAO GONCALO DO AMARANTE,Ingestão de álcool,Colisão com objeto fixo,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Rural,1,0,0,1,0,0,1,1
83440130,17/02/16,Quarta,17:25:00,RN,304,"47,9",MOSSORO,Desobediência à sinalização,Colisão Transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Curva,Urbano,2,0,1,0,1,0,1,2
83440140,01/02/16,Segunda,08:30:00,RN,304,"184,6",ANGICOS,Outras,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Reta,Rural,1,0,1,0,0,0,1,1
83440144,09/02/16,Terça,18:40:00,RN,304,"226,9",CAICARA DO RIO DO VENTO,Outras,Atropelamento de pessoa,Com Vítimas Fatais,Plena noite,Crescente,Ceu Claro,Simples,Curva,Rural,3,1,1,1,0,0,2,1
83440160,14/02/16,Domingo,13:30:00,RN,110,37,MOSSORO,Outras,Saída de Pista,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Reta,Urbano,1,0,0,0,1,0,0,1
83440193,18/02/16,Quinta,07:00:00,RN,101,"94,3",NATAL,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Urbano,2,0,1,0,1,0,1,2
83440211,27/01/16,Quarta,18:25:00,RN,101,"103,3",PARNAMIRIM,Falta de atenção,Colisão traseira,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83440244,18/02/16,Quinta,09:30:00,RN,101,"130,6",SAO JOSE DE MIPIBU,Outras,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Rural,2,0,2,0,0,0,2,1
83440279,25/01/16,Segunda,20:00:00,RN,304,282,MACAIBA,Animais na Pista,Atropelamento de animal,Sem Vítimas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83440369,18/02/16,Quinta,21:59:00,RN,101,"107,3",PARNAMIRIM,Ingestão de álcool,Colisão Transversal,Com Vítimas Feridas,Plena noite,Crescente,Ignorada,Dupla,Cruzamento,Urbano,2,0,1,0,1,0,1,2
83440471,19/02/16,Sexta,07:40:00,RN,110,"47,8",MOSSORO,Outras,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,3,0,0,1,1,1,1,3
83440501,17/02/16,Quarta,16:50:00,RN,427,102,CAICO,Defeito mecânico em veículo,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Curva,Urbano,2,0,1,0,1,0,1,2
83440551,19/02/16,Sexta,15:40:00,RN,304,"47,5",MOSSORO,Desobediência à sinalização,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Curva,Urbano,2,0,1,0,0,1,1,2
83440624,19/02/16,Sexta,14:00:00,RN,304,"44,7",MOSSORO,Ingestão de álcool,Colisão lateral,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Urbano,4,0,1,0,3,0,1,2
83440627,19/02/16,Sexta,18:30:00,RN,110,"46,5",MOSSORO,Falta de atenção,Colisão Transversal,Com Vítimas Feridas,Plena noite,Decrescente,Nublado,Simples,Reta,Urbano,2,0,0,1,1,0,1,2
83440674,19/02/16,Sexta,14:20:00,RN,101,102,PARNAMIRIM,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Dupla,Reta,Urbano,6,0,1,0,5,0,1,2
83440676,19/02/16,Sexta,15:40:00,RN,304,204,CAICARA DO RIO DO VENTO,Velocidade incompatível,Saída de Pista,Sem Vítimas,Pleno dia,Crescente,Chuva,Simples,Reta,Rural,1,0,0,0,1,0,0,1
83440697,19/02/16,Sexta,22:20:00,RN,304,"115,5",ASSU,Desobediência à sinalização,Colisão frontal,Com Vítimas Feridas,Plena noite,Crescente,Ceu Claro,Simples,Reta,Rural,3,0,0,3,0,0,3,2
83440818,20/02/16,Sábado,11:15:00,RN,304,"294,5",MACAIBA,Dormindo,Colisão lateral,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Simples,Reta,Urbano,5,0,1,1,3,0,2,5
83440898,20/02/16,Sábado,17:40:00,RN,101,73,EXTREMOZ,Outras,Capotamento,Com Vítimas Feridas,Anoitecer,Crescente,Ceu Claro,Simples,Reta,Rural,3,0,2,1,0,0,3,2
83440904,20/02/16,Sábado,15:00:00,RN,110,"112,1",CAMPO GRANDE,Outras,Saída de Pista,Com Vítimas Feridas,Pleno dia,Decrescente,Ceu Claro,Simples,Curva,Rural,2,0,0,2,0,0,2,1
83440933,20/02/16,Sábado,22:00:00,RN,101,"160,9",CANGUARETAMA,Ingestão de álcool,Colisão Transversal,Sem Vítimas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,2,0,0,0,2,0,0,2
83440945,20/02/16,Sábado,11:10:00,RN,405,"0,7",MOSSORO,Falta de atenção,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Pleno dia,Crescente,Ceu Claro,Dupla,Reta,Urbano,2,0,1,0,1,0,1,2
83440947,20/02/16,Sábado,20:20:00,RN,304,50,MOSSORO,Ingestão de álcool,Queda de motocicleta / bicicleta / veículo,Com Vítimas Feridas,Plena noite,Crescente,Nublado,Simples,Reta,Rural,1,0,1,0,0,0,1,1
83440953,20/02/16,Sábado,18:40:00,RN,405,"1,1",MOSSORO,Outras,Atropelamento de pessoa,Com Vítimas Feridas,Plena noite,Decrescente,Ceu Claro,Dupla,Reta,Urbano,3,0,3,0,0,0,3,1
83440959,20/02/16,Sábado,16:00:00,RN,304,"34,4",MOSSORO,Falta de atenção,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Dupla,Reta,Urbano,2,0,0,1,1,0,1,2
83441013,19/02/16,Sexta,14:00:00,RN,304,42,MOSSORO,Defeito na via,Saída de Pista,Sem Vítimas,Pleno dia,Decrescente,Chuva,Dupla,Reta,Rural,1,0,0,0,1,0,0,1
83441050,21/02/16,Domingo,05:30:00,RN,110,5,AREIA BRANCA,Outras,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Ceu Claro,Simples,Reta,Rural,2,0,0,1,0,1,1,2
